FirstName1stAuthor,Gender,Gender2,Gender3,Gender4,Gender5,Gender6,Country,Year,NumberOfAuthors,Title,Conference,FirstName2ndAuthor,FirstName3rdAuthor,FirstName4thAuthor,FirstName5thAuthor,FirstName6thAuthor
Claudia,4,0,0,0,0,0,"Oslo,Norway",2011,1,CreatingInteractiveMultimediaWorkswithBio-data,NIME,,,,,
Sinan,1,1,0,0,0,0,"Oslo,Norway",2011,2,1city1001vibrations:DevelopmentofaInteractiveSoundInstallationwithRoboticInstrumentPerformance,NIME,Patrick,,,,
Rasmus,1,1,1,0,0,0,"Oslo,Norway",2011,3,EyeTapping:HowtoBeatOutanAccurateRhythmusingEyeMovements,NIME,Thomas,Christian,,,
Adriíçn,1,1,0,0,0,0,"Oslo,Norway",2011,2,TheManipuller:StringsManipulationandMulti-DimensionalForceSensing,NIME,Giuseppe,,,,
Stephen,1,2,1,0,0,0,"Oslo,Norway",2011,3,TangiblePerformanceManagementofGrid-basedLaptopOrchestras,NIME,Chris,Sharath,,,
Edgar,1,2,0,0,0,0,"Oslo,Norway",2011,2,AutonomousNewMediaArtefacts(AutoNMA),NIME,Chris,,,,
Edgar,1,4,0,0,0,0,"Oslo,Norway",2011,2,SatelliteCCRMA:AMusicalInteractionandSoundSynthesisPlatform,NIME,Wendy,,,,
Andreas,1,0,0,0,0,0,"Oslo,Norway",2011,1,phrasesfromPaulLansky{\textquoteright}sSixFantasies,NIME,,,,,
Florent,1,1,1,1,1,0,"Oslo,Norway",2011,5,FirstPersonShootersasCollaborativeMultiprocessInstruments,NIME,Haruhiro,Hironori,Naoyuki,Yuichi,
Gilbert,1,1,0,0,0,0,"Oslo,Norway",2011,2,MusicInterfacesforNoviceUsers:ComposingMusiconaPublicDisplaywithHandGestures,NIME,Max,,,,
Daniel,1,1,1,0,0,0,"Oslo,Norway",2011,3,Flowspace--AHybridEcosystem,NIME,Jan,Martin,,,
Mark,1,0,0,0,0,0,"Oslo,Norway",2011,1,V'OCT(Ritual):AnInteractiveVocalWorkforBodycoderSystemand8ChannelSpatialization,NIME,,,,,
í_yvind,1,1,1,0,0,0,"Oslo,Norway",2011,3,AModulationMatrixforComplexParameterSets,NIME,Sigurd,Thom,,,
Nicholas,1,1,0,0,0,0,"Oslo,Norway",2011,2,TwoTurntablesandaMobilePhone,NIME,Ge,,,,
Jamie,3,1,1,0,0,0,"Oslo,Norway",2011,3,IntegraLive:aNewGraphicalUserInterfaceforLiveElectronicMusic,NIME,Daniel,Jerome,,,
Birgitta,4,0,0,0,0,0,"Oslo,Norway",2011,2,ExpandingtheRoleoftheInstrument,NIME,Anders-Petter,,,,
Baptiste,1,1,1,0,0,0,"Oslo,Norway",2011,3,SoundSelectionbyGestures,NIME,Frí©dí©ric,Norbert,,,
Baptiste,1,1,1,1,1,1,"Oslo,Norway",2011,7,GesturalEmbodimentofEnvironmentalSounds:anExperimentalStudy,NIME,Patrick,Tommaso,Frí©dí©ric,Olivier,Norbert
Chris,2,4,2,0,0,0,"Oslo,Norway",2011,3,TheSoundFlinger:AHapticSpatializer,NIME,Eli,Hunter,,,
Juan,1,1,0,0,0,0,"Oslo,Norway",2011,2,MultitouchInterfaceforAudioMixing,NIME,Sergi,,,,
Souhwan,0,0,0,0,0,0,"Oslo,Norway",2011,2,{SW}AF:TowardsaWebApplicationFrameworkforCompositionandDocumentationofSoundscape,NIME,Kyogu,,,,
Josep,1,1,1,1,0,0,"Oslo,Norway",2011,4,Nuvolet:{3D}Gesture-drivenCollaborativeAudioMosaicing,NIME,Alex,John,Enric,,
Alain,1,4,0,0,0,0,"Oslo,Norway",2011,2,MappingObjectswiththeSurfaceEditor,NIME,Cí©cile,,,,
Luke,1,1,1,0,0,0,"Oslo,Norway",2011,3,TweetDreams:MakingMusicwiththeAudienceandtheWorldusingReal-timeTwitterData,NIME,Jorge,Carr,,,
Nate,4,1,0,0,0,0,"Oslo,Norway",2011,2,CognitiveArchitectureinMobileMusicInteractions,NIME,Georg,,,,
Dimitri,1,1,0,0,0,0,"Oslo,Norway",2011,2,HIDUINO:Afirmwareforbuildingdriverless{USB}-MIDIdevicesusingtheArduinomicrocontroller,NIME,Ajay,,,,
Smilen,0,4,0,0,0,0,"Oslo,Norway",2011,2,AudioArduino--anALSA(AdvancedLinuxSoundArchitecture)AudioDriverforFTDI-basedArduinos,NIME,Stefania,,,,
Erika,4,1,1,0,0,0,"Oslo,Norway",2011,3,"DesigningtheEPTrio:InstrumentIdentities,ControlandPerformancePracticeinanElectronicChamberMusicEnsemble",NIME,Ben,Eliot,,,
Trond,1,0,0,0,0,0,"Oslo,Norway",2011,1,Real-timeControlandCreativeConvolution,NIME,,,,,
Cumhur,1,1,1,0,0,0,"Oslo,Norway",2011,3,AStructuredDesignandEvaluationModelwithApplicationtoRhythmicInteractionDisplays,NIME,Antti,Reha,,,
Marco,1,1,1,0,0,0,"Oslo,Norway",2011,3,MoodifierLive:InteractiveandCollaborativeExpressiveMusicPerformanceonMobileDevices,NIME,Gaí‚l,Roberto,,,
Jan,1,0,0,0,0,0,"Oslo,Norway",2011,1,Gliss:AnIntuitiveSequencerfortheiPhoneandiPad,NIME,,,,,
Emmanuel,1,1,0,0,0,0,"Oslo,Norway",2011,2,LatencyImprovementinSensorWirelessTransmissionUsing{IEEE}802.15.4,NIME,CíÇme,,,,
Jon,1,1,1,0,0,0,"Oslo,Norway",2011,3,RandomAccessRemixingontheiPad,NIME,Aron,Juan,,,
Karmen,4,0,0,0,0,0,"Oslo,Norway",2011,1,TheFlo)(ps:NegotiatingBetweenHabitualandExplorativeGestures,NIME,,,,,
Adrian,1,1,1,0,0,0,"Oslo,Norway",2011,3,ComposabilityforMusicalGestureSignalProcessingusingnewOSC-basedObjectandFunctionalProgrammingExtensionstoMax/MSP,NIME,John,Andrew,,,
Anders,1,4,0,0,0,0,"Oslo,Norway",2011,2,ExperiencesfromVideo-ControlledSoundInstallations,NIME,Anna,,,,
Cavan,1,1,0,0,0,0,"Oslo,Norway",2011,2,PerceptionsofSkillinPerformanceswithAcousticandElectronicInstruments,NIME,Michael,,,,
Lawrence,1,1,4,0,0,0,"Oslo,Norway",2011,3,JunctionBox:AToolkitforCreatingMulti-touchSoundControlInterfaces,NIME,Adam,Sheelagh,,,
Emmanuelle,4,1,0,0,0,0,"Oslo,Norway",2011,2,Eobody3:aReady-to-usePre-mapped\&Multi-protocolSensorInterface,NIME,Marc,,,,
Francisco,1,4,1,1,0,0,"Oslo,Norway",2011,4,AcquisitionandStudyofBlowingPressureProfilesinRecorderPlaying,NIME,Leny,Josep,Esteban,,
Jí©rí©mie,1,1,1,4,0,0,"Oslo,Norway",2011,4,InkSplorer:ExploringMusicalIdeasonPaperandComputer,NIME,Theophanis,Carlos,Wendy,,
Nicholas,1,1,1,0,0,0,"Oslo,Norway",2011,3,RecognitionOfMultivariateTemporalMusicalGesturesUsingN-DimensionalDynamicTimeWarping,NIME,Benjamin,Sile,,,
Nicholas,1,1,1,0,0,0,"Oslo,Norway",2011,3,AMachineLearningToolboxForMusicianComputerInteraction,NIME,Benjamin,Sile,,,
Nicolas,1,1,0,0,0,0,"Oslo,Norway",2011,2,AReferenceArchitectureandScoreRepresentationforPopularMusicHuman-ComputerMusicPerformanceSystems,NIME,Roger,,,,
Andrí©,1,0,0,0,0,0,"Oslo,Norway",2011,1,TowardsaVoltage-ControlledComputerControlandInteractionBeyondanEmbeddedSystem,NIME,,,,,
Tilo,1,1,0,0,0,0,"Oslo,Norway",2011,2,StudyingInterdependenciesinMusicPerformance:AnInteractiveTool,NIME,Axel,,,,
Anne-Marie,4,1,4,0,0,0,"Oslo,Norway",2011,3,PlayFluencyinMusicImprovisationGamesforNovices,NIME,Hans,Pirkko,,,
Jiffer,0,0,1,0,0,0,"Oslo,Norway",2011,3,Quadrofeelia--ANewInstrumentforSlidingintoNotes,NIME,Locky,Linden,,,
Lauren,3,0,0,0,0,0,"Oslo,Norway",2011,1,VibrotactileFeedback-AssistedPerformance,NIME,,,,,
Jordan,1,1,0,0,0,0,"Oslo,Norway",2011,2,AddingZ-DepthandPressureExpressivitytoTangibleTabletopSurfaces,NIME,Ajay,,,,
William,1,0,0,0,0,0,"Oslo,Norway",2011,1,"OnMovement,StructureandAbstractioninGenerativeAudiovisualImprovisation",NIME,,,,,
Berit,4,0,0,0,0,0,"Oslo,Norway",2011,1,AReverberationInstrumentBasedonPerceptualMapping,NIME,,,,,
Elena,4,1,1,0,0,0,"Oslo,Norway",2011,3,MusicandTechnologyinDeathandthePowers,NIME,Peter,Benjamin,,,
Andrew,1,0,0,0,0,0,"Oslo,Norway",2011,1,BeyondEvaluation:LinkingPracticeandTheoryinNewMusicalInterfaceDesign,NIME,,,,,
Staas,0,0,0,0,0,0,"Oslo,Norway",2011,1,MakingGrainsTangible:MicrotouchforMicrosound,NIME,,,,,
Carles,1,1,1,0,0,0,"Oslo,Norway",2011,3,MTCF:AFrameworkforDesigningandCodingMusicalTabletopApplicationsDirectlyinPureData,NIME,Daniel,Sergi,,,
Ajay,1,1,1,1,1,0,"Oslo,Norway",2011,6,TheKarmetiKNotomotoN:ANewBreedofMusicalRobotforTeachingandPerformance,NIME,Michael,Jim,Jordan,Dimitri,Trimpin
Patrick,1,1,0,0,0,0,"Oslo,Norway",2011,2,TheVisualinMobileMusicPerformance,NIME,Georg,,,,
Herníçn,1,1,1,0,0,0,"Oslo,Norway",2011,3,AnOpenSourceInterfacebasedonBiologicalNeuralNetworksforInteractiveMusicPerformance,NIME,Manuel,Pablo,,,
Seunghun,1,1,4,1,0,0,"Oslo,Norway",2011,4,ClotheslineasaMetaphorforaMusicalInterface,NIME,Luke,Songhee,Woon,,
Seunghun,1,1,0,0,0,0,"Oslo,Norway",2011,2,MusicalControlofaPipeBasedonAcousticResonance,NIME,Woon,,,,
Tae,2,1,1,1,0,0,"Oslo,Norway",2011,4,Polyhymnia:AnAutomaticPianoPerformanceSystemwithStatisticalModelingofPolyphonicExpressionandMusicalSymbolInterpretation,NIME,Satoru,Takuya,Shigeki,,
Niklas,1,1,1,1,0,0,"Oslo,Norway",2011,4,AnApproachtoCollaborativeMusicComposition,NIME,Marc,Georg,Florian,,
Benjamin,1,1,0,0,0,0,"Oslo,Norway",2011,2,MobileMuse:IntegralMusicControlGoesMobile,NIME,Brennon,,,,
Ravi,2,0,0,0,0,0,"Oslo,Norway",2011,2,DaftDatum--AnInterfaceforProducingMusicThroughFoot-basedInteraction,NIME,Ben-Zhen,,,,
Nick,1,1,0,0,0,0,"Oslo,Norway",2011,2,MadPad:ACrowdsourcingSystemforAudiovisualSampling,NIME,Ge,,,,
Yasuo,1,1,0,0,0,0,"Oslo,Norway",2011,2,KineticParticlesSynthesizerUsingMulti-TouchScreenInterfaceofMobileDevices,NIME,Daiki,,,,
Roland,1,1,0,0,0,0,"Oslo,Norway",2011,2,Seaboard:aNewPianoKeyboard-relatedInterfaceCombiningDiscreteandContinuousControl,NIME,Andrew,,,,
Jeong-seob,0,1,0,0,0,0,"Oslo,Norway",2011,2,Sonicstrument:AMusicalInterfacewithStereotypicalAcousticTransducers,NIME,Woon,,,,
Grace,4,1,0,0,0,0,"Oslo,Norway",2011,2,MoodMixer:{EEG}-basedCollaborativeSonification,NIME,Tim,,,,
Dawen,1,1,1,0,0,0,"Oslo,Norway",2011,3,AFrameworkforCoordinationandSynchronizationofMedia,NIME,Guangyu,Roger,,,
Pedro,1,1,0,0,0,0,"Oslo,Norway",2011,3,"BattleoftheDJs:anHCIPerspectiveofTraditional,Virtual,HybridandMultitouchDJing",NIME,Alfredo,Madeiras,,,
Matti,1,4,1,0,0,0,"Oslo,Norway",2011,3,DesigningaMusicPerformanceSpaceforPersonswithIntellectualLearningDisabilities,NIME,Tiina,Johan,,,
Marco,1,1,1,1,0,0,"Oslo,Norway",2011,4,AHairRibbonDeflectionModelforLow-intrusivenessMeasurementofBowForceinViolinPerformance,NIME,Panos,Alfonso,Esteban,,
Adnan,1,1,1,1,0,0,"Oslo,Norway",2011,4,DesigningDigitalMusicalInteractionsinExperimentalContexts,NIME,Michael,Cavan,Paul,,
Mark,1,1,0,0,0,0,"Oslo,Norway",2011,2,ExaminingtheEffectsofEmbeddedVibrotactileFeedbackontheFeelofaDigitalMusicalInstrument,NIME,Marcelo,,,,
Charles,1,0,0,0,0,0,"Oslo,Norway",2011,2,StrikeonStage:aPercussionandMediaPerformance,NIME,Chi-Hsia,,,,
Ryan,2,0,2,0,0,0,"Oslo,Norway",2011,3,BioRhythm:aBiologically-inspiredAudio-VisualInstallation,NIME,Yuan-Yi,Reza,,,
Sebastiíçn,1,1,1,1,0,0,"Oslo,Norway",2011,4,ListeningtoYourBrain:ImplicitInteractioninCollaborativeMusicPerformances,NIME,Aleksander,Mathieu,Sergi,,
Andrew,1,4,2,1,1,1,"Oslo,Norway",2011,6,HexPlayer---AVirtualMusicalController,NIME,Anna,Robin,David,Anthony,Simon
Thomas,1,4,0,0,0,0,"Oslo,Norway",2011,2,SoundGrasp:AGesturalInterfaceforthePerformanceofLiveMusic,NIME,Imogen,,,,
Pablo,1,1,1,0,0,0,"Oslo,Norway",2011,3,BeatJockey:ANewToolforEnhancingDJSkills,NIME,Martí_n,Sergi,,,
Matthew,1,1,1,1,0,0,"Oslo,Norway",2011,4,"ALow-Cost,Low-LatencyMulti-TouchTablewithHapticFeedbackforMusicalApplications",NIME,Stefan,Scott,Colby,,
Tim,1,1,1,0,0,0,"Oslo,Norway",2011,3,Mindingthe(Transatlantic)Gap:AnInternet-EnabledAcousticBrain-ComputerMusicInterface,NIME,Richard,Adam,,,
Tim,1,4,1,1,0,0,"Oslo,Norway",2011,4,TheMediumistheMessage:ComposingInstrumentsandPerformingMappings,NIME,Di,Nick,Mark,,
Dan,1,1,0,0,0,0,"Oslo,Norway",2011,2,ExaminingHowMusiciansCreateAugmentedMusicalInstruments,NIME,Mark,,,,
Hiroki,1,0,0,0,0,0,"Oslo,Norway",2011,1,CognitiveIssuesinComputerMusicProgramming,NIME,,,,,
Kristian,1,4,1,0,0,0,"Oslo,Norway",2011,3,SoundSaber--AMotionCaptureInstrument,NIME,Stí«,Alexander,,,
Dan,1,0,0,0,0,0,"Oslo,Norway",2011,1,TheOvertoneFiddle:anActuatedAcousticInstrument,NIME,,,,,
Stefano,1,1,1,0,0,0,"Oslo,Norway",2011,3,Rhythm{\textquoteright}n{\textquoteright}Shoes:aWearableFootTappingInterfacewithAudio-TactileFeedback,NIME,Marco,Federico,,,
Laurel,4,1,1,4,1,0,"Oslo,Norway",2011,5,GamelanElektrika:AnElectronicBalineseGamelan,NIME,Andrew,Matt,Christine,Alex,
Jon,1,0,0,0,0,0,"Oslo,Norway",2011,1,"Vibration,VoltsandSonicArt:APracticeandTheoryofElectromechanicalSound",NIME,,,,,
David,1,1,0,0,0,0,"Oslo,Norway",2011,2,PhysicalModellingEnablingEnaction:anExample,NIME,Gerhard,,,,
Pietro,1,1,0,0,0,0,"Oslo,Norway",2011,2,EGGSinAction,NIME,Maurizio,,,,
Phillip,1,1,0,0,0,0,"Oslo,Norway",2011,2,IntuitiveReal-TimeControlofSpectralModelSynthesis,NIME,Matthew,,,,
Izzi,1,0,0,0,0,0,"Oslo,Norway",2011,1,TheBassSleeve:AReal-timeMultimediaGesturalControllerforAugmentedElectricBassPerformance,NIME,,,,,
Jonathan,1,0,0,0,0,0,"Oslo,Norway",2011,1,Crackle:ADynamicMobileMultitouchTopologyforExploratorySoundInteraction,NIME,,,,,
Jung-Sim,0,1,1,1,0,0,"Oslo,Norway",2011,4,"RobustandReliableFabric,PiezoresistiveMultitouchSensingSurfacesforMusicalControllers",NIME,Yotam,Adrian,David,,
Eric,1,0,0,0,0,0,"Oslo,Norway",2011,1,MelodyMorph:AReconfigurableMusicalInstrument,NIME,,,,,
Jan,1,4,0,0,0,0,"Oslo,Norway",2011,2,"Traces--Body,MotionandSound",NIME,Angela,,,,
Margaret,4,4,4,0,0,0,"Oslo,Norway",2011,3,Wekinating000000{S}wan:UsingMachineLearningtoCreateandControlComplexArtisticSystems,NIME,Phoenix,Rebecca,,,
Norbert,1,1,1,1,1,1,"Oslo,Norway",2011,6,"Playingthe""MO""--GesturalControlandRe-EmbodimentofRecordedSoundandMusic",NIME,Frí©dí©ric,Nicolas,Julien,Fabrice,Emmanuel
Erwin,1,1,0,0,0,0,"Oslo,Norway",2011,2,EffectiveandExpressiveMovementsinaFrench-Canadianfiddler{\textquoteright}sPerformance,NIME,Alexander,,,,
Benjamin,1,1,1,0,0,0,"Oslo,Norway",2011,3,APhysicallyBasedSoundSpaceforProceduralAgents,NIME,Marc,Richard,,,
Zachary,1,1,0,0,0,0,"Oslo,Norway",2011,2,Tahakum:AMulti-PurposeAudioControlFramework,NIME,Toshiro,,,,
Greg,1,1,0,0,0,0,"Oslo,Norway",2011,2,TheElectromagneticallySustainedRhodesPiano,NIME,Matthew,,,,
George,1,1,0,0,0,0,"Oslo,Norway",2011,2,AutomaticRhythmicPerformanceinMax/MSP:thekin.rhythmicator,NIME,Carlos,,,,
Stí«,4,1,1,0,0,0,"Oslo,Norway",2011,3,OSCImplementationandEvaluationoftheXsens{MV}NSuit,NIME,Yago,Alexander,,,
Scott,1,0,0,0,0,0,"Oslo,Norway",2011,1,SolarSoundArts:CreatingInstrumentsandDevicesPoweredbyPhotovoltaicTechnologies,NIME,,,,,
Benjamin,1,1,0,0,0,0,"Oslo,Norway",2011,2,TheSelf-SupervisingMachine,NIME,Guy,,,,
Jeff,1,0,0,0,0,0,"Oslo,Norway",2011,1,"SnyderphonicsMantaController,aNovel{USB}Touch-Controller",NIME,,,,,
Marc,1,1,0,0,0,0,"Oslo,Norway",2011,2,ImplementingaFiniteDifference-BasedReal-timeSoundSynthesizerusing{GPU}s,NIME,William,,,,
Axel,1,0,0,0,0,0,"Oslo,Norway",2011,1,AnArtificialIntelligenceArchitectureforMusicalExpressivenessthatLearnsbyImitation,NIME,,,,,
Todor,1,0,0,0,0,0,"Oslo,Norway",2011,1,WirelessDigital/AnalogSensorsforMusicandDancePerformances,NIME,,,,,
Yu-Chung,0,0,0,0,0,0,"Oslo,Norway",2011,4,SoundLowFun,NIME,Che-Wei,Tzu-Heng,Hui-Yu,,
Paula,4,0,0,0,0,0,"Oslo,Norway",2011,1,TresnaNetMusicalGenerationbasedonNetworkProtocols,NIME,,,,,
Bill,1,1,0,0,0,0,"Oslo,Norway",2011,2,CanHapticsMakeNewMusic?--FaderandPlankDemos,NIME,Francesco,,,,
Carl,1,0,0,0,0,0,"Oslo,Norway",2011,1,RhythmPerformancefromaSpectralPointofView,NIME,,,,,
Ge,1,3,1,0,0,0,"Oslo,Norway",2011,3,DesigningfortheiPad:MagicFiddle,NIME,Jieun,Tom,,,
Johnty,0,1,2,1,0,0,"Oslo,Norway",2011,4,SQUEEZY:ExtendingaMulti-touchScreenwithForceSensingObjectsforControllingArticulatorySynthesis,NIME,Nicolas,Sidney,Bob,,
Lonce,0,1,1,0,0,0,"Oslo,Norway",2011,3,TheEffectofVisualizingAudioTargetsinaMusicalListeningandPerformanceTask,NIME,Norikazu,Suranga,,,
Min-Joon,0,1,0,0,0,0,"Oslo,Norway",2011,3,CreatingMusicalExpressionusingKinect,NIME,Jin-Wook,In-Kwon,,,
Bruno,1,1,1,0,0,0,"Oslo,Norway",2011,3,({LAN}D)MOVES,NIME,Giorgio,Marco,,,
Victor,1,1,4,1,0,0,"Oslo,Norway",2011,4,DesignandEvaluationofaHybridRealityPerformance,NIME,Dario,Andrea,Darwin,,
Nicolas,1,4,1,1,1,2,"AnnArbor,Michigan",2012,6,ADigitalMobileChoir:JoiningTwoInterfacestowardsComposingandPerformingCollaborativeMobileMusic,NIME,Aura,Johnty,David,Ehud,Sidney
Sertan,1,1,1,1,1,0,"AnnArbor,Michigan",2012,5,"Crossole:AGesturalInterfaceforComposition,ImprovisationandPerformanceusingKinect",NIME,Sang,Avinash,Anosh,Gil,
Jesse,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,AuRal:AMobileInteractiveSystemforGeo-LocativeAudioSynthesis,NIME,Christian,,,,
Christopher,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TheDual-AnalogGamepadasaPracticalPlatformforLiveElectronicsInstrumentandInterfaceDesign,NIME,,,,,
Maria,3,1,1,0,0,0,"AnnArbor,Michigan",2012,3,MAGE--APlatformforTangibleSpeechSynthesis,NIME,Nicolas,Thierry,,,
Jero’‰nimo,1,1,4,4,1,0,"AnnArbor,Michigan",2012,5,ConsideringAudience'sViewTowardsanEvaluationMethodologyforDigitalMusicalInstruments,NIME,Filipe,Vero’‰nica,Geber,Patrick,
Kirsty,4,1,0,0,0,0,"AnnArbor,Michigan",2012,2,The`Interface'inSite-SpecificSoundInstallation,NIME,Aengus,,,,
Andreas,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Usingaseeing/blindfoldedparadigmtostudyaudienceexperiencesoflive-electronicperformanceswithvoice,NIME,Tone,,,,
Graham,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Collaborativecompositionandsociallyconstitutedinstruments:Ensemblelaptopperformancethroughthelensofethnography,NIME,Michael,,,,
Mathieu,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Towardsfastmulti-pointforceandhitdetectionintabletopsusingmechanicallyintercoupledforcesensingresisors,NIME,Sergi,,,,
William,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TheGesturallyExtendedPiano,NIME,,,,,
Cameron,2,1,1,0,0,0,"AnnArbor,Michigan",2012,3,TheEMvibe:AnElectromagneticallyActuatedVibraphone,NIME,Jeff,Andrew,,,
Ivica,1,4,1,1,0,0,"AnnArbor,Michigan",2012,4,GranularLearningObjectsforInstrumentDesignandCollaborativePerformanceinK-12Education,NIME,Liesl,Bennett,Kendall,,
John,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MusicianMaker:Playexpressivemusicwithoutpractice,NIME,,,,,
Benjamin,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,DesigningforCumulativeInteractivity:The_derivationsSystem,NIME,,,,,
Chris,2,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Borderlands-AnAudiovisualInterfaceforGranularSynthesis,NIME,Ge,,,,
Julien,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,Performingexperimentalmusicbyphysicalsimulation,NIME,,,,,
Aisen,0,0,0,0,0,0,"AnnArbor,Michigan",2012,1,Play-A-Grill:MusicToYourTeeth,NIME,,,,,
Hongchan,0,1,1,0,0,0,"AnnArbor,Michigan",2012,3,TheDeckleProject:ASketchofThreeSensors,NIME,John,Joel,,,
Alexis,1,4,4,1,1,4,"AnnArbor,Michigan",2012,6,Movementtoemotionstomusic:usingwholebodyemotionalexpressionasaninteractionforelectronicmusicgeneration,NIME,Nadine,Myriam,Pierre-Henri,Joseph,Elodie
Luke,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,WickedProblemsandDesignConsiderationsinComposingforLaptopOrchestra,NIME,,,,,
Palle,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,PencilFields:AnExpressiveLow-TechPerformanceInterfaceforAnalogSynthesis,NIME,,,,,
Nate,4,1,0,0,0,0,"AnnArbor,Michigan",2012,2,ExploringReinforcementLearningforMobilePercussiveCollaboration,NIME,Georg,,,,
Marco,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,MusicforFleshII:informinginteractivemusicperformancewiththevisceralityofthebodysystem,NIME,,,,,
Dalia,4,1,1,0,0,0,"AnnArbor,Michigan",2012,3,AReactiveEnvironmentforDynamicVolumeControl,NIME,Thomas,Jeremy,,,
Ayaka,4,1,1,0,0,0,"AnnArbor,Michigan",2012,3,TweetHarp:LaserHarpGeneratingVoiceandTextofReal-timeTweetsinTwitter,NIME,Takuma,Yasuo,,,
STEFANO,1,0,0,0,0,0,"AnnArbor,Michigan",2012,2,AVoiceInterfaceforSoundGenerators:adaptiveandautomaticmappingofgesturestosound,NIME,LONCE,,,,
Adrian,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,TheFingerphone:aCaseStudyofSustainableInstrumentRedesign,NIME,,,,,
Christian,1,1,1,1,1,1,"AnnArbor,Michigan",2012,7,LoopJam:turningthedancefloorintoacollaborativeinstrumentalmap,NIME,Ste’Åphane,Julien,Alexis,Thierry,Xavier
Cavan,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,EcologicalconsiderationsforparticipatorydesignofDMIs,NIME,Adnan,Paul,Michael,,
Lawrence,1,1,4,0,0,0,"AnnArbor,Michigan",2012,3,NodeandMessageManagementwiththeJunctionBoxInteractionToolkit,NIME,Adam,Sheelagh,,,
David,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,InstantInstrumentAnywhere:ASelf-ContainedCapacitiveSynthesizer,NIME,Brett,,,,
Nicholas,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,Digito:AFine-GrainGesturallyControlledVirtualMusicalInstrument,NIME,Joseph,,,,
Marcello,1,1,1,0,0,0,"AnnArbor,Michigan",2012,3,Bowingavibration-enhancedforcefeedbackdevice,NIME,Stephen,Marcelo,,,
Nan-Wei,0,3,1,0,0,0,"AnnArbor,Michigan",2012,3,ACustomizableSensateSurfaceforMusicControl,NIME,Nan,Joseph,,,
Tobias,1,1,1,1,0,0,"AnnArbor,Michigan",2012,4,SensorBasedMeasurementsofMusicians'SynchronizationIssues,NIME,Victor,Horst,Gerhard,,
Yoonchang,0,1,0,0,0,0,"AnnArbor,Michigan",2012,3,FutureGrab:Awearablesubtractivesynthesizerusinghandgesture,NIME,Jinsoo,Kyogu,,,
Yoon,4,0,0,0,0,0,"AnnArbor,Michigan",2012,2,VirtualPottery:AnInteractiveAudio-VisualInstallation,NIME,Byeong-jun,,,,
Anne-Marie,4,1,4,0,0,0,"AnnArbor,Michigan",2012,3,TwoSharedRapidTurnTakingSoundInterfacesforNovices,NIME,Hans,Pirkko,,,
Jiffer,0,0,0,0,0,0,"AnnArbor,Michigan",2012,1,Sinkapater-AnUntetheredBeatSequencer,NIME,,,,,
Ian,1,0,0,0,0,0,"AnnArbor,Michigan",2012,2,ApproachestoInteractioninaDigitalMusicEnsemble,NIME,Kojiro,,,,
Ian,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,ADimensionSpaceforEvaluatingCollaborativeMusicalPerformanceSystems,NIME,Marcelo,,,,
Tomas,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,SONIKSPRING,NIME,,,,,
Jamie,3,1,1,4,1,1,"AnnArbor,Michigan",2012,6,Kugelschwung-aPendulum-basedMusicalInstrument,NIME,Benjamin,Alexander,Kathryn,Matthew,Thomas
Jordan,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,DrumStrokeComputing:MultimodalSignalProcessingforDrumStrokeIdentificationandPerformanceMetrics,NIME,Ajay,,,,
Avrum,1,1,0,0,0,0,"AnnArbor,Michigan",2012,2,OptoelectronicAcquisitionandControlBoardforMusicalApplications,NIME,Marcelo,,,,
Jay,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,BubbleDrum-agog-ing:PolyrhythmGames\&OtherInterActivities,NIME,,,,,
Jay,1,0,0,0,0,0,"AnnArbor,Michigan",2012,1,BubbleDrum-agog-ing:PolyrhythmGames\&OtherInterActivities,NIME,,,,,
Javier,2,1,1,1,0,0,"AnnArbor,Michigan",2012,4,TheEmotioninMotionExperiment:UsinganInteractiveInstallationasaMeansforUnderstandingEmotionalResponsetoMusic,NIME,Miguel,Niall,Benjamin,,
Blake,2,1,1,0,0,0,"AnnArbor,Michigan",2012,3,AComparativeUserStudyofTwoMethodsofControlonaMulti-TouchSurfaceforMusicalExpression,NIME,Owen,Ajay,,,
