Name ,Correct Gender,Title,Names
Rumi,female,After the first year of Rencon,"['Hiraga, Rumi', ' Bresin, Roberto', ' Hirata, Keiji', ' Katayose, Haruhiro']"
Rumi,female,BRASS: Visualizing Scores for Assisting Music Learning,"['Watanabe, Fumiko', ' Hiraga, Rumi', ' Fujishiro, Issei']"
Rumi,female,comp-i: A System for Visual Exploration and Editing of MIDI Datasets,"['Miyazaki, Reiko', ' Fujishiro, Issei', ' Hiraga, Rumi ']"
Rumi,female,"Musical Analysis of a Computer Music Project, by Computer-Assistance, for Computer Music Applications","['Liu, Jian-Li', ' Hiraga, Rumi', ' Igarashi, Shigeru']"
Rumi,female,Next Generation Performance Rendering ‰ЫХ Exploiting Controllability,"['Hirata, Keiji', ' Hiraga, Rumi']"
Rumi,female,"Psyche: University of Tsukuba, Computer Music Project","['Hiraga, Rumi', ' Igarashi, Shigeru']"
Rumi,female,RENCON: toward a new evaluation system for performance rendering systems,"['Hiraga, Rumi', ' Hashida, Mitsuyo', ' Hirata, Keiji', ' Katayose, Haruhiro', ' Noike, Kenzi']"
Rumi,female,Visualized Music Experssions in an Object-Oriented Environment,"['Hiraga, Rumi', ' Igarashi, Shigeru', ' Matsuura, Yohei']"
Ryoho,male,A MUSICAL FRAMEWORK WITH SWARMING ROBOTS,"['Uozumi, Yuta', ' Takahashi, Masato', ' Kobayashi, Ryoho']"
Ryoho,male,Sound Clustering Synthesis Using Spectral Data,"['Kobayashi, Ryoho']"
Ryoho,male,Squawk: A Graphical Software for Spectral Audio Processing,"['Kobayashi, Ryoho']"
Ryoji,None,The Development of an Automatic Drum Playing Device,"['Sekiguchi, Koichi', ' Amemiya, Ryoji', ' Kubota, Hiroshi', ' Yamane, Masami']"
Sacha,None,JACK-ON: A LOW-COST WIRELESS SENSOR INTERFACE,"['Moon, Barry', ' Atkinson, Sacha']"
Sadamu,None,A Computer Music System for Human Singing,"['Inoue, Wataru', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sadamu,None,Adaptive Karaoke System: Human Singing Accompaniment Based on Speech Recognition,"['Inoue, Wataru', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sadamu,None,An Integrated Music Information Processing System: PSB-er,"['Matsushima, Toshiaki', ' Ohteru, Sadamu', ' Hashimoto, Shuji']"
Sadamu,None,Computer Music System Which Follows a Human Conductor,"['Morita, Hideyuki', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sadamu,None,Computer Noh System,"['Kusu, Koji', ' Ino, Masaoki', ' Shin, Donguk', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sadamu,None,Knowledge Information Processing in Conducting Computer Music Performer,"['Morita, Hideyuki', ' Watanabe, Hiroshi', ' Harada, Tsutomu', ' Ohteru, Sadamu', ' Hashimoto, Shuji']"
Sadamu,None,Real Time Control of 3D Sound Space by Gesture,"['Harada, Tsutomu', ' Sato, Akio', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sadamu,None,Singing and Playing Music in Virtual Space,"['Sato, Akio', ' Harada, Tsutomu', ' Hashimoto, Shuji', ' Ohteru, Sadamu']"
Sam,None,A Multimedia Digital Signal Processing Tutoring System,"['Pointer, Sam', ' Wawrzynek, John', ' Wessel, David']"
Sam,None,Eye.Breathe.Music: A Multimeadia Controller That Uses Eye Movement And Breathing,"['Bailey, Sam', ' Scott, Adam', ' Wright, Harry', ' Symonds, Ian', ' Ng, Kia']"
Sam,None,Gelie - Investigations In Expression Through Mapping,"['Tarakajian, Sam']"
Sam,None,MUSICAL APPLICATIONS OF REAL-TIME CORPUS-BASED CONCATENATIVE SYNTHESIS,"['Schwarz, Diemo', ' Britton, Sam', ' Cahen, Roland', ' Goepfer, Thomas']"
Sam,male,Towards musical interaction: 'Schismatics' for e-violin and computer,"['Hayden, Sam', ' Kanno, Mieko']"
San-Kuen,None,Discrete Summation Synthesis and Hybrid Sampling-Wavetable Synthesis of Acoustic Instruments with Genetic Algorithms,"['Chan, San-Kuen', ' Yuen, Jennifer', ' Horner, Andrew']"
Sanand,None,‰ЫПOBJED‰Ыќ and the Design of Timbral Resources,"['Buxton, William', ' Patel, Sanand', ' Reeves, William', ' Baecker, Ronald ']"
Sanand,None,A Microprocessor Controlled Clavier,"['Federkow, Guy', ' Buxton, William', ' Patel, Sanand', ' Smith, Kenneth C.']"
Sanand,None,On the Specification of Scope in Interactive Score Editors,"['Buxton, William', ' Patel, Sanand', ' Reeves, William', ' Baecker, Ronald']"
Sangbong,male,"CENTER FOR COMPUTER MUSIC AT THE COLLEGE-CONSERVATORY OF MUSIC, UNIVERSITY OF CINCINNATI","['Helmuth, Mara', ' Matthys, Joel', ' Schuette, Paul', ' Nam, Sangbong', ' Martinson, Benny']"
Sarah-Indriyati,female,"3DMIN ‰ЫУ Challenges and Interventions in Design, Development and Dissemination of New Musical Instruments","['Bovermann, Till', ' Hinrichsen, Amelie', ' Hildebrand Marques Lopes, Dominik', ' de Campo, Alberto', ' Egermann, Hauke', ' Foerstel, Alexander', ' Hardjowirogo, Sarah-Indriyati', ' Pysiewicz, Andreas', ' Weinzierl, Stefan']"
Sascha,None,A NEW APPROACH FOR CONSTRAINT PROGRAMMING IN MUSIC USING RELATION DOMAINS,"['Van Cauwelaert, Sascha', ' Guti\xc3\xa9rrez, Gustavo', ' Van Roy, Peter']"
Sascha,male,ASDF: AUDIO SCENE DESCRIPTION FORMAT,"['Geier, Matthias', ' Spors, Sascha']"
Sascha,None,Automatic Competency Assessment of Rhythm Performances of Ninth-grade and Tenth-grade Pupils,"['Abe\xc3\x9fer, Jakob', ' Hasselhorn, Johannes', ' Grollmisch, Sascha', ' Dittmar, Christian', ' Lehmann, Andreas']"
Satosi,None,Gesture Sensor in Virtual Performer,"['Kanamori, Tautomu', ' Katayose, Haruhiro', ' Simura, Satosi', ' Inokuchi, Seiji']"
Satosi,None,Simplicity as complexity - technicalities and aesthetics of Japanese musical instruments and music,"['Simura, Satosi', ' Tukitani, Tuneko', ' Seyama, Toru', ' Yamaguti, Osamu']"
Satosi,None,Virtual Performer,"['Katayose, Haruhro', ' Kanamori, Tsutomu', ' Kamei, Katsuyuki', ' Nagashima, Yoichi', ' Sato, Kosuke', ' Inokuchi, Seiji', ' Simura, Satosi']"
Se-Lien,female,ENHANCED PHENOTYPE,"['Weixler, Andreas', ' Chuang, Se-Lien']"
Seiji,None,"A Compositional Environment with Intersection and Interaction between Musical Model and Graphical Model: ""Listen to the Graphics, Watch the Music""","['Nagashima, Yoichi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,A Model of Pattern Processing for Music,"['Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,A Real-time Session Composer with Acoustic Polyphonic Instruments,"['Aono, Yushi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,A Structural Analysis Tool for Expressive Performance,"['Uwabu, Yuichi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,A Toolkit for Interactive Digital Art,"['Katayose, Haruhiro', ' Shirakabe, Hirotsugu', ' Kanamori, Tsutomu', ' Inokuchi, Seiji']"
Seiji,None,An Approach to an Artificial Music Expert,"['Katayose, Haruhiro', ' Kato, Hirokazu', ' Imai, Unknown', ' Inokuchi, Seiji']"
Seiji,None,An Environment for Interactive Art - Sensor Integration and Applications,"['Katayose, Haruhiro', ' Kanamori, Tsutomu', ' Inokuchi, Seiji']"
Seiji,None,An Improvisational Accompaniment System Observing Performer's Musical Gesture,"['Aono, Yushi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,Demonstration of Gesture Sensors for the Shakuhachi,"['Katayose, Haruhiro', ' Kanamori, Tsutomu', ' Shimura, Satoshi', ' Inokuchi, Seiji']"
Seiji,None,Extraction of Musical Performance Rules Using a Modified Algorithm of Multiple Regression Analysis,"['Ishikawa, Osamu', ' Aono, Yushi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,Gesture Sensor in Virtual Performer,"['Kanamori, Tautomu', ' Katayose, Haruhiro', ' Simura, Satosi', ' Inokuchi, Seiji']"
Seiji,None,Music Interpreter in the Kansei Music System,"['Katayose, Haruhiro', ' Takami, Unknown', ' Fukuoka, Unknown', ' Inokuchi, Seiji']"
Seiji,None,Pegasus-2: Real-Time Composing Environment with Chaotic Interaction Model,"['Nagashima, Yoichi', ' Katayose, Haruhiro', ' Inokuchi, Seiji']"
Seiji,None,Physiological Measurement of Performers' Tension and its Utilization for Media Control,"['Katayose, Haruhiro', ' Hirai, Shigeyuki', ' Kanamori, Tsutomu', ' Kato, Hirokazu', ' Inokuchi, Seiji']"
Seiji,None,Sensor Integration for Interactive Digital Art,"['Kanamori, Tsutomu', ' Katayose, Haruhiro', ' Aono, Yushi', ' Inokuchi, Seiji', ' Sakaguchi, Takashi']"
Seiji,None,Software Sensors for Interactive Digital Art,"['Hirai, Shigeyuki', ' Katayose, Haruhiro', ' Kanamori, Tsutomu', ' Inokuchi, Seiji']"
Seiji,None,Synthesis of the laryngeal source of throat singing using a 2x2-mass model,"['Sakakibara, Kin-Ichi', ' Imagawa, Hiroshi', ' Niimi, Seiji', ' Osaka, Naotoshi']"
Seiji,None,The Kansei Music System ‰ЫЄ90,"['Katayose, Haruhio', ' Inokuchi, Seiji']"
Seiji,None,Virtual Performer,"['Katayose, Haruhro', ' Kanamori, Tsutomu', ' Kamei, Katsuyuki', ' Nagashima, Yoichi', ' Sato, Kosuke', ' Inokuchi, Seiji', ' Simura, Satosi']"
Seiji,None,Vocal Fold and False Vocal Fold Vibrations in Throat Singing and Synthesis of KhМ¦М¦mei,"['Sakakibara, Ken-Ichi', ' Imagawa, Hiroshi', ' Kouishi, Tomoko', ' Kondo, Kazumasa', ' Murano, Emi Zuiki', ' Kumada, Masanobu', ' Niimi, Seiji']"
Seionshin,None,"""Variations for WWW"": Network Music by MAX and the WWW","['Yamagishi, Seionshin', ' Setoh, Kohji']"
Seong-Won,None,A New Connectionist Model for Associative Retrieval of Harmonic Tunes,"['Yeo, Seong-Won', ' Han, Min-Uk', ' Lee, Chong-Ho']"
Seongah,female,Founding Of The Asia Computer Music Project,"['Osaka, Naotoshi', ' Shin, Seongah', ' Wyse, Lonce']"
Seunghung,male,Composition With Path : Musical Sonification Of Geo- Referenced Data With Online Map Interface,"['Park, Si Hwa', ' Kim, Seunghung', ' Lee, Samuel']"
Sevan,None,Computer Analysis of Surface Details in Tonal Music,"['Ficici, Sevan G.']"
Sever,male,‰ЫПMaiden Voyages‰Ыќ - A Score Produced with MP1,"['Tipei, Sever']"
Sever,male,Additive Synthesis with DIASS_M4C on Argonne National Laboratory‰ЫЄs IBM POWERparallel System (SP),"['Kaper, Hans', ' Ralley, David', ' Restrepo, Juan', ' Tipei, Sever']"
Sever,male,COMPOSING WITH SIEVES: STRUCTURE AND INDETERMINACY IN-TIME.,"['Tipei, Sever']"
Sever,male,Computer Music Courses Using Supercomputers: An Educational Experiment at NCSA/UIUC,"['Tipei, Sever', ' Bargar, Robin', ' Cox, Ben', ' Kelley, David']"
Sever,male,Computer Music Project of the University of Illinois Experimental Music Studios,"['Tipei, Sever', ' Beauchamp, James']"
Sever,male,DISCO: An Object-Oriented System for Music Composition and Sound Design,"['Kaper, Hans G.', ' Tipei, Sever', ' Wright, Jeff M.']"
Sever,male,DISSCO: A Unified Approach to Sound Synthesis and Composition,"['Kaper, Hans G.', ' Tipei, Sever']"
Sever,male,For an Intelligent Use of Computers in Music Composition,"['Tipei, Sever']"
Sever,male,Formalizing the Concept of Sound,"['Kaper, Hans G.', ' Tipei, Sever']"
Sever,male,Loudness Scaling in a Digital Synthesis Library,"['Guessford, Jesse', ' Kaper, Hans', ' Tipei, Sever']"
Sever,male,"Manifold Compositions, Music Visualization, and Scientific Sonification In an Immersive Virtual-reality Environment","['Kaper, Hans G.', ' Tipei, Sever']"
Sever,male,Manifold Compositions: A (Super)Computer-Assisted Composition Experiment in Progress,"['Tipei, Sever']"
Sever,male,"MANIFOLD COMPOSITIONS: FORMAL CONTROL, INTUITION, AND THE CASE FOR COMPREHENSIVE SOFTWARE.","['Tipei, Sever']"
Sever,male,MP1: A Computer Program for Music Composition,"['Tipei, Sever']"
Sever,male,MPI Revisited: Aga Matter for Piano and Tape,"['Tipei, Sever']"
Sever,male,Solving Specific Compositional Problems with MPI,"['Tipei, Sever']"
Sever,male,SoundMaker: a Web-Based Teaching Tool for Sound Design,"['Cavis, Ryan', ' Tipei, Sever', ' Kindratenko, Volodymyr']"
Sgvero,male,Mockingbird: A Composer's Amanuensis,"['Maxwell, John', ' Ornstein, Sgvero']"
Sha,male,EXTRACTION OF GESTURAL MEANING FROM A FABRIC-BASED INSTRUMENT,"['Van Nort, Doug', ' Gauthier, David', ' Wei, Sha Xin', ' Wanderley, Marcelo M.']"
Shiau-uen,female,Rhythmic Practice in Music for Small Ensemble and Tape,"['Ding, Shiau-uen']"
Shiau-uen,female,"University of Cincinnati, College-Conservatory of Music Center for Computer Music - (ccm)е_ in 2004","['Helmuth, Mara', ' Schedel, Margaret', ' Bernard, Jennifer', ' Bukvic, Ivica Ico', ' Ding, Shiau-uen']"
Shigeyuki,male,Physiological Measurement of Performers' Tension and its Utilization for Media Control,"['Katayose, Haruhiro', ' Hirai, Shigeyuki', ' Kanamori, Tsutomu', ' Kato, Hirokazu', ' Inokuchi, Seiji']"
Shigeyuki,male,Software Sensors for Interactive Digital Art,"['Hirai, Shigeyuki', ' Katayose, Haruhiro', ' Kanamori, Tsutomu', ' Inokuchi, Seiji']"
Shin‰ÛªYa,None,Gesture Analysis Using 3D Acceleration Sensor for Music Control,"['Sawada, Hideyuki', ' Ohkura, Shin\xe2\x80\x99Ya', ' Hashimoto, Shuji']"
Shogo,None,Music Creation from Moving Image and Environmental Sound,"['Takahashi, Shogo', ' Suzuki, Kenji', ' Sawada, Hideyuki', ' Hashimoto, Shuji']"
Shogo,None,The Musical Session System with the Visual Interface,"['Yoshida, Yuichi', ' Yamagishi, Yasunori', ' Kanamori, Kazuki', ' Saiwaki, Naoki', ' Nishida, Shogo']"
Shojiro,None,Design and Implementation of a Real-Time Fingering Detection System for Piano Performance,"['Takegawa, Yoshinari', ' Terada, Tsutomu', ' Nishio, Shojiro']"
Shu,male,A Visual-to-Sound Interactive Computer Performance System ‰ЫЄEdge‰ЫЄ,"['Matsuda, Shu', ' Rai, Takayuki']"
Shu,male,"Annotated Music for Retrieval, Reproduction, and Sharing","['Hirata, Keiji', ' Matsuda, Shu', ' Kaji, Katsuhiko', ' Nagao, Katashi']"
Shu,male,DIPS : the real-time digital image processing objects for Max environment,"['Matsuda, Shu', ' Rai, Takayuki']"
Shu,male,DIPS for Linux and Mac OS X,"['Matsuda, Shu', ' Miyama, Chikashi', ' Ando, Daichi', ' Rai, Takayuki']"
Shu,male,"DIPS5 FOR MAX: Digital Image Processing with Sound, version 5","['Rai, Takayuki', ' Matsuda, Shu', ' Morimoto, Yota', ' Takahashi, Keitaro', ' Fukuda, Takyuto']"
Shu,male,Introduction of DIPS Programming Technique,"['Miyama, Chikashi', ' Rai, Takayuki', ' Matsuda, Shu', ' Ando, Daichi']"
Shu,male,INTRODUCTION OF DIPS3 (VERSION 2) FOR MAX/MSP,"['Rai, Takayuki', ' Miyama, Chikashi', ' Matsuda, Shu', ' Hamano, Takayuki', ' Fukuda, Takuto', ' Morimoto, Yota']"
Shuilin,None,How to Produce Chinese Folk Music Using Regular MIDI Equipment,"['Liu, Shuilin', ' Gong, Junping']"
Shuilin,None,Voice Creation and the Chinese Folk Music,"['Liu, Shuilin', ' Gong, Junping']"
Shunichi,None,RHYTHM INTERACTION SYSTEM BASED ON RHYTHM ASSOCIATION,"['Kasahara, Shunichi', ' Yamaguchi, Tomoyuki', ' Saegusa, Ryo', ' Hashimoto, Shuji']"
Shuzo,None,Learning to Play the Flute with an Anthropomorphic Robot,"['Solis, Jorge', ' Bergamasco, Massimo', ' Isoda, Shuzo', ' Chida, Keisuke', ' Takanashi, Atsuo']"
Shyuhei,None,Constructing Music Applications for Smartphones,"['Hamanaka, Masathoshi', ' Yoshiya, Mikito', ' Yoshida, Shyuhei']"
Si,male,Composition With Path : Musical Sonification Of Geo- Referenced Data With Online Map Interface,"['Park, Si Hwa', ' Kim, Seunghung', ' Lee, Samuel']"
Sidney,male,A Parallel-Formant Speech Synthesizer in Max/MSP,"['Ma, Michael Kexin', ' Fels, Sidney', ' Pritchard, Robert']"
Sidney,male,Analysis-by-Performance: Gesturally-Controlled Voice Synthesis as an Input for Modelling of Vibrato in Singing,"['d\xe2\x80\x99Alessandro, Nicolas', ' Dutoit, Thierry', ' Fels, Sidney', ' Ooge, Christophe']"
Sidney,male,KEYed user interface: Tools for expressive music production,"['Mohamed, Farhan', ' Fels, Sidney']"
Siebe,None,Autocorrelation and the Study of Musical Expression,"['Desain, Peter', ' de Vos, Siebe']"
Silbyane,female,MARS: Musical Applications,"['Palmieri, Giuliano', ' Sapir, Silbyane']"
Silvyane,female,MARS: RT20M/EDIT20-Development Tools and Graphical User Interface for Sound Generation Board,"['Andrenacci, Paolo', ' Favreau, Emmanuel', ' Larosa, Unknown', ' Prestigiacomo, Angelo', ' Rosati, Claudio', ' Sapir, Silvyane']"
Simone,None,THE NETWORKED PERFORMANCE PROJECT FOR LO SPECCHIO CONFUSO DALL‰ЫЄOMBRA OF ROBERTO GIROLIN,"['Camurri, Antonio', ' Canepa, Corrado', ' Coletta, Paolo', ' Ghisio, Simone', ' Girolin, Roberto', ' Volpe, Gualtiero']"
Smilen,male,"COMBINING DJ SCRATCHING, TANGIBLE INTERFACES AND A PHYSICS-BASED MODEL OF FRICTION SOUNDS","['Hansen, Kjetil F.', ' Alonso, Marcos', ' Dimitrov, Smilen']"
Solvi,female,Estimation of Parameters Corresponding to A Propagative Synthesis Model Through the Analysis of Real Sounds,"['Ystad, Solvi', ' Guillemain, Philippe', ' Kronland-Martinet, Richard']"
Solvi,female,ON THE RELATIVE INFLUENCE OF EVEN AND ODD HARMONICS IN CLARINET TIMBRE,"['Barthet, Mathieu', ' Guillemain, Philippe', ' Kronland-Martinet, Richard', ' Ystad, Solvi']"
Solvi,female,PERCEPTUAL CATEGORIZATION OF MOVING SOUNDS FOR SYNTHESIS APPLICATIONS,"['Merer, Adrien', ' Ystad, Solvi', ' Kronland-Martinet, Richard', ' Aramaki, Mitsuko', ' Besson, Mireille', ' Velay, Jean-Luc']"
Sonmez,female,Gesture Analysis of radiodrum data,"['Ness, Steven R.', ' Methabi, Sonmez', ' Odowichuk, Gabrielle', ' Tzanetakis, George', ' Schloss, Andrew W.']"
Sterling,male,Towards a ‰ЫПComputer Composing Instrument‰Ыќ for Children,"['Beckwith, Sterling']"
Subramania,None,A Real-Time Implementation of MPEG Audio Layer I Decoding on a Fixed-Point DSP Platform,"['Hyun, Kwang Rip', ' Banerjea, Raja', ' Kim, Munchurl', ' Latchman, Haniph', ' Sudharsanan, Subramania I.']"
Suguro,male,"An Application of The System, ""BodySuit"" and ""RoboticMusic"" - Its Introduction and Aesthetics","['Goto, Suguro']"
Suk-Jun,male,Imaginal Listening and Phenomena of Sound-Images in Electroacoustic Music,"['Kim, Suk-Jun']"
Sunhuimei,female,Peabody Computer Music: 46 Years of Looking to the Future,"['Wright,  Geoffrey', ' Boyle,  McGregor', ' Armenta, Joshua', ' Woodward, Ryan', ' Xia, Sunhuimei']"
Swe,none,ON TIMBRE BASED PERCEPTUAL FEATURE FOR SINGER IDENTIFICATION,"['Khine, Swe Zin Kalayar', ' Nwe, Tin Lay', ' Li, Haizhou']"
Tae,male,Citygram One: One Year Later ‰Ы_,"['Park, Tae Hong', ' Musick, Michael', ' Turner, John', ' Mydlarz, Charlie', ' Lee, Jun Hee', ' You, Jaeseong', ' DuBois, Luke']"
Tae,male,Developing a Socio-Historical Model for Electro-Acoustic Music Analysis: The Challenge from an Adornian Perspective,"['You, Jaeseong', ' Telichan, Andrew', ' Hong Park, Tae']"
Tae,male,FEATURE MODULATION SYNTHESIS (FMS),"['Park, Tae Hong', ' Biguenet, Jonathan', ' Li, Zhiye', ' Richardson, Conner', ' Scharr, Travis']"
Tae,male,GEORGIA STATE UNIVERSITY MUSIC TECHNOLOGY STUDIO REPORT,"['Park, Tae Hong', ' Thompson, Robert Scott', ' Marse, Alex', ' Turner, Jonathan']"
Tae,male,LOCATIVE SONIFICATION: PLAYING THE WORLD THROUGH CITYGRAM,"['Park, Tae Hong', ' Turner, Johnathan', ' Jacoby, Christopher', ' Marse, Alex', ' Musick, Michael', ' Kapur, Ajay', ' He, Jingyin']"
Tae,male,NEAREST CENTROID ERROR CLUSTERING FOR RADIAL/ELLIPTICAL BASIS FUNCTION NEURAL NETWORKS IN TIMBRE CLASSIFICATION,"['Park, Tae Hong', ' Cook, Perry']"
Tae,male,NOT JUST MORE FMS: TAKING IT TO THE NEXT LEVEL,"['Park, Tae Hong', ' Li, Zhiye', ' Biguenet, Jonathan']"
Tae,male,Not Just Prettier: FMS Marches On,"['Park, Tae Hong', ' Li, Zhiye']"
Tae,male,NYU MUSIC TECHNOLOGY STUDIO REPORT,"['Forsyth, Jonathan', ' Boren, Braxton', ' Feynberg, Rebecca', ' Park, Tae Hong']"
Tae,male,PHRASE BOUNDARY ESTIMATION IN MUSIC PERFORMANCE WITH HMM-BASED UNSUPERVISED LEARNING,"['Kim, Tae Hun', ' Weinzierl, Stefan']"
Tae,male,Princeton Sound Kitchen Open Source Software Report,"['Cook, Perry', ' Leider, Colby', ' Park, Tae Hong', ' Tzaneatakis, George']"
Tae,male,Studio Report 2015: New York University (NYU) Music Technology Program,"['You, Jaesong', ' Telichan, Andrew', ' Musick, Michael', ' Hong Park, Tae']"
Tae,male,Systematic And Quantative Electro-Acoustic Music Analysis (Sqema),"['Park, Tae Hong', ' Hyman, David', ' Leonard, Peter', ' Wu, Wen']"
Tae,male,Timbral Hauntings: An Interactive System Re-Interpreting the Present in Echoes of the Past,"['Musick, Michael', ' Park, Tae Hong']"
Tae,male,tMt: tulane Music technology Studio Report,"['Richardson, Conner', ' Cook, James T. E.', ' Park, Tae Hong']"
Tae,male,Towards a comprehensive framework for electro-acoustic music analysis,"['Hong Park, Tae', ' Hyman, David', ' Leonard, Peter', ' Hermans, Phillip']"
Tae,male,Towards Soundscape Information Retrieval (SIR),"['Park, Tae Hong', ' Lee, Jun Hee', ' You, Jaeseong', ' Yoo, Min-Joon', ' Turner, John']"
Takao,None,Score Following of Orchestral Music Using Acoustic Pressure Peak-Tracking and Linear Stretch Matching,"['Miura, Takefumi', ' Akabane, Ayumu', ' Sato, Makoto', ' Tsuda, Takao', ' Inoue, Seiki']"
Takebumi,male,An Implementation of Real-time Granular Synthesis on a Multi-Processor Network,"['Itagaki, Takebumi', ' Manning, Peter D.', ' Purvis, Alan']"
Takebumi,male,Durham Music Technology: Active Report,"['Itagaki, Takebumi', ' Johnson, Simon', ' Manning, Peter', ' Nunn, Douglas', ' Phillips, Desmond', ' Purvis, Alan', ' Spanier, Jonathan']"
Takebumi,male,Multimedia Application of Time Compress/Stretch of Sound by Granulation,"['Itagaki, Takebumi', ' Knox, Donald']"
Takebumi,male,Real-Time Granular Synthesis on a Distributed Multi-processor Platform,"['Itagaki, Takebumi', ' Manning, Peter', ' Purvis, Alan']"
Takebumi,male,Real-time Synthesis on a Multi-processor Network,"['Itagaki, Takebumi', ' Purvis, Allan', ' Manning, Peter D.']"
Takefumi,None,Score Following of Orchestral Music Using Acoustic Pressure Peak-Tracking and Linear Stretch Matching,"['Miura, Takefumi', ' Akabane, Ayumu', ' Sato, Makoto', ' Tsuda, Takao', ' Inoue, Seiki']"
Takyuto,male,"DIPS5 FOR MAX: Digital Image Processing with Sound, version 5","['Rai, Takayuki', ' Matsuda, Shu', ' Morimoto, Yota', ' Takahashi, Keitaro', ' Fukuda, Takyuto']"
Tal,male,TransMIDI: A System for MIDI Sessions Over the Network Using Transis,"['Gang, Dan', ' Chockler, Gregory V.', ' Anker, Tal', ' Kremer, Alex', ' Winkler, Tomas']"
Talmai,male,"Wireless Sensor Networks And Computer Music, Dance And Installation Implementations","['Helmuth, Mara', ' Hyun Jun, Jung', ' Oliveira, Talmai', ' Mostafa, Ahmad', ' Shiota, Kazuaki', ' Mishra, Amitabh', ' Agrawal, Dharma']"
Tang-Chun,male,"Creating Music in a Machine Age: the Relationships Between Computer Tools, Composers, and Music Making Machines","['Li, Tang-Chun']"
Tang-Chun,male,Pattern Processing in Music,"['Rowe, Robert', ' Li, Tang-Chun']"
Tang-Chun,male,Substructure Discovery of Symbolic Musical Information using the Minimum Description Length Principle,"['Li, Tang-Chun']"
Tautomu,None,Gesture Sensor in Virtual Performer,"['Kanamori, Tautomu', ' Katayose, Haruhiro', ' Simura, Satosi', ' Inokuchi, Seiji']"
Terry,None,GranCloud - A New SuperCollider Class for Real-time Granular Synthesis,"['Lee, Terry A.']"
Tertuliano,male,Plane Tessellation With Musical Scale Tiles And Bidimensional Automatic Composition,"['Cicconet, Marcelo', ' Franco, Tertuliano', ' Carvalho, Paulo Cezar']"
Than,male,"NLN-live, an application for live nonlinear and interactive instrumental music","['van Nispen tot Pannerden, Than']"
Than,male,The NLN-Player: A system for nonlinear music in games,"['van Nispen tot Pannerden, Than', ' Huiberts, Sander', ' Donders, Sebastiaan', ' Koch, Stan']"
Than,male,TWO NETWORK INSTALLATIONS: ‰Ыч1133‰ЫЄ & ‰ЫчCOMPUTER VOICES‰ЫЄ,"['Akkermans, Vincent', ' van Nispen tot Pannerden, Than']"
Tin,None,ON TIMBRE BASED PERCEPTUAL FEATURE FOR SINGER IDENTIFICATION,"['Khine, Swe Zin Kalayar', ' Nwe, Tin Lay', ' Li, Haizhou']"
To,None,MULTI-USER HAND GESTURE BASED MUSICAL ELEMENT MAPPING WITH TRADITIONAL MUSICAL ELEMENTS,"['Sang, To Yip', ' Wong, Kam']"
Tomohisa,None,ScoreIlluminator: Automatic Illumination of Orchestra Scores for Readability Improvement,"['Matsubara, Masaki', ' Okamoto, Hiroyuki', ' Sano, Tomohisa', ' Susuki, Hiroya', ' Nobesawa, Shiho Hoshi', ' Saito, Hiroaki']"
Tomonari,None,A WWW-based Melody Retrieval System,"['Sonoda, Tomonari', ' Goto, Masataka', ' Muraoka, Yoichi']"
Tomonari,None,A WWW-based Melody-Retrieval System: An Indexing Method for a Large Melody Database,"['Sonoda, Tomonari', ' Muraoka, Yoichi']"
Tong,None,The Computer Music Education in the Music Composition & Engineering Department of Wuhan Conservatory of Music,"['Zhongliang, Tong']"
TÌ_zÌ©,None,Rapd Event Deployment in a MIDI Environment,"['Waschka II, Rodney', ' Ferreira, T\xc3\xb3z\xc3\xa9']"
Tran,None,DIGITAL PRESERVATION OF INTERACTIVE MULTIMEDIA PERFORMANCES,"['Ng, Kia', ' Pham, Tran Vu', ' Ong, Bee', ' Barth\xc3\xa9lemy, J\xc3\xa9r\xc3\xb4me', ' Bonardi, Alain', ' Giaretta, David']"
Tristran,male,Sparkler: An Audio-Driven Interactive Live Computer Performance for Symphony Orchestra,"['Jehan, Tristran', ' Machover, Tod', ' Fabio, Mike']"
Tsubasa,None,Interval Scale as Group Generators,"['Tanaka, Tsubasa', ' Furukawa, Kiyoshi']"
Tsubasa,None,REINFORCEMENT LEARNING OF MUSICAL SCALES FROM HUMAN EMOTIONS,"['Tanaka, Tsubasa', ' Furukawa, Kiyoshi']"
Tsung-Ching,None,GLASS TUBE GAMELAN DESIGN FOR PREPARATION ON INSTALLATION ART APPLICATIONS,"['Liu, Tsung-Ching', ' Yang, Cheng-Han', ' Yan, Bing-Shr']"
